1 input_SAM_INSB_SRBM_Radar_#1.asc  Feb 11 2018 18:31:27
  0  0 99
time            lconv           msl_time        mach            pdynmc          
psiblx          thtblx          phiblx          alppx           phipx           
alphax          betax           ppx             qqx             rrx             
SBEL1           SBEL2           SBEL3           dvbe            alt             
psivlx          thtvlx          anx             ayx             mass            
thrust          xcg             ai11            ai33            stmarg_pitch    
realq1          realq2          wnq             zetq            realp           
gavail          gmax            wnr             stmarg_yaw      realr1          
realr2          prreal          dbtk            epy             dta             
epz             thtpbx          psipbx          sigdy           sigdz           
thtvlcx         psivlcx         phiblcx         ancomx          alcomx          
gnav_comp       allx            annx            gn              dcvel           
psiflx          ip_sltrange     dvtbc           wacl            pacl            
wrcl            zrate           wnlagr          ancomx_test     alcomx_test     
dpx             dqx             drx             delx1           delx2           
delx3           delx4           miss            MISS1           MISS2           
MISS3           mode            dbt             psiptx          thtptx          
etax            zetx            aztbx           eltbx           dab             
ddab            snr_db          onax            epsic           ethtc           
psisb           thtsb           lamdqb          lamdrb          
55.0017         77.6196         0.240596        0.000283005     238.73          
31764.4         2.61241         2.47489         289.956         0.39014         
-1.2526         -106.006        0               0               -146.402        
49.7434         50              0               0.18992         -1.05382        
-106.179        -53.6164        49516.8         0               0               
0               0               0               0               0               
77.6175         55.0395         -0.000810285    -1.52952        0.699887        
0               0.699887        -1.52952        0               0               
61.0495         13877.8         0               0.501041        225.61          
117.122         0.999259        6.39221         0               0               
0.00437717      -0.0599877      -3.26253e-005   -0.00434455     -0.0643649      
-0.0044098      0.0556106       0               0               0               
0               222031          49516.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               19              1               
450.831         0               22.5235         2.63799         81039.9         
60.3589         86.4545         0.000810285     0.7292          -13.0279        
0.710433        -0.164377       -6.14134        -0.543242       0.384454        
921.542         1658.98         -12979.1        778.411         12979.1         
58.1059         85.7422         0.428936        0.0988646       184.953         
7275.23         2.37486         1.99224         214.019         1.18493         
-1.73671        -85.0067        0               0               -33.7872        
45.6525         46.1746         0               1.05683         -1.58636        
-85.1517        -43.369         6237.78         -0.000245585    0               
-0.000316765    12.8008         -6.32509        0.00755349      -0.00285178     
85.7382         58.2704         0.0837472       4.75099         -1.80051        
5040.07         -1.80051        4.75099         2.00075         -2519.09        
0               1822.23         0               0.694683        192.011         
27.0298         0.999259        6.39221         0               0               
0.0154231       -0.808653       -0.179493       0.16407         -0.824076       
-0.194916       0.79323         0               0               0               
0               240631          6237.03         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.115965       0.219616        0               0               19              1               
453.339         2               25.0315         2.79928         66582.1         
75.3612         75.8399         -1.26568        8.13496         -179.262        
-8.1343         -0.104379       38.1491         -13.4464        -9.09948        
992.051         1802.11         -14986.7        825.993         14986.7         
72.5501         83.972          -4.1384         0.0989329       179.937         
7416.45         2.35981         1.96465         216.025         0.930586        
-1.54472        -65.7427        0               0               -24.7154        
33.75           38.6478         0               0.376646        -0.826802       
-66.4304        -33.6286        9.87525         -1.78745        0               
-0.808819       18.0559         -7.77573        -6.36877        -4.74089        
83.9685         72.6517         -1.22634        31.622          22.2194         
-52.8654        25.4083         36.1603         3.37822         15.6489         
0               1822.23         0               0.617886        161.188         
19.7723         0.999259        6.39221         0               0               
0.0459953       9.94731         0.441986        -0.487982       9.90131         
0.395991        -9.99331        9.88688         5.82801         -7.98654        
0               240631          9.76596         -179.383        -82.115         
0               0               0               0               0               
0               0               0               0               0               
-0.115965       0.219616        0               0               19              1               
433.299         0               5.00147         1.37646         118652          
54.9997         77.9555         -0.00805768     0.33648         -0.00642823     
0.33648         -3.77507e-005   0.055304        -0.131952       -2.72275e-005   
135.312         193.245         -1038.26        462.988         1038.26         
54.9998         77.6193         0.240533        2.71701e-005    238.73          
31764.4         2.61241         2.47489         289.956         0.39016         
-1.25262        -106.006        0               0               -146.402        
49.7435         50              0               0.189924        -1.05382        
-106.179        -53.6163        49534.5         0               0               
0               0               0               0               0               
77.6115         55.0444         -0.000810285    -1.58396        0.733927        
0               0.733927        -1.58396        0               0               
61.0546         13853.4         0               0.501047        225.61          
117.122         0.999261        6.39233         0               0               
0.00245039      -0.0599758      -2.79337e-006   -0.0024476      -0.0624262      
-0.00245318     0.0575254       0               0               0               
0               222031          49534.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               20              1               
450.833         0               22.5355         2.63624         80942.1         
60.8429         86.4574         0.166931        0.717606        -15.9114        
0.690115        -0.196727       -6.57284        -0.581132       0.410953        
921.083         1665.98         -12978.2        777.892         12978.2         
58.1119         85.7647         0.416534        0.118265        184.929         
7275.16         2.37479         1.99211         214.028         1.18366         
-1.73481        -84.9481        0               0               -33.7964        
45.6161         46.1293         0               1.05951         -1.58814        
-85.0893        -43.3387        6236.4          0.000524187     0               
-7.69555e-005   12.8981         -6.31115        0.0114281       -0.00184478     
85.7534         58.1733         0.0829669       6.78691         -1.27897        
5039.12         -1.27897        6.78691         2.00075         -2518.62        
0               1799.56         0               0.693924        191.917         
27.0371         0.999261        6.39233         0               0               
0.0190277       -0.782503       -0.213712       0.194684        -0.801531       
-0.232739       0.763476        0               0               0               
0               240631          6235.65         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.116226       0.220448        0               0               20              1               
453.341         2               25.0435         2.802           66725.2         
65.7286         77.6277         -1.4343         6.64738         175.246         
-6.62472        0.549684        57.1713         -12.947         -12.1149        
992.421         1806.19         -14985.4        826.799         14985.4         
69.3436         84.264          -3.38029        -0.255216       179.913         
7416.38         2.35974         1.96452         216.035         1.12258         
-1.62631        -65.7118        0               0               -24.7155        
34.711          38.7302         0               0.504482        -0.962227       
-66.3805        -33.6714        8.13126         -2.35821        0               
-0.603193       17.3024         -9.3918         -5.24201        -5.11532        
84.2548         69.3759         -1.43716        27.5271         27.2449         
-1363.48        720.392         727.856         3.37822         403.609         
0               1799.56         0               0.650525        161.139         
19.7724         0.999261        6.39233         0               0               
-0.0354469      8.18577         1.0445          -1.00905        8.22122         
1.07994         -8.15033        8.17561         2.84966         -7.6629         
0               240631          8.21763         -179.309        -82.2351        
0               0               0               0               0               
0               0               0               0               0               
-0.116226       0.220448        0               0               20              1               
433.269         0               5.00147         1.37646         118652          
55.0015         77.9559         -0.00319722     0.336552        -0.0179194      
0.336552        -0.000105257    0.121298        -0.131886       6.48585e-005    
135.308         193.244         -1038.26        462.988         1038.26         
55.0012         77.6196         0.240585        7.40802e-005    238.73          
31764.4         2.61241         2.47489         289.956         0.390156        
-1.25261        -106.006        0               0               -146.402        
49.7435         50              0               0.189921        -1.05382        
-106.179        -53.6163        49587.6         0               0               
0               0               0               0               0               
77.6328         55.0444         -0.000810285    -1.7483         0.684214        
0               0.684214        -1.7483         0               0               
61.0698         13803.5         0               0.501045        225.61          
117.122         0.99926         6.3923          0               0               
0.00108144      -0.0599842      -1.42743e-005   -0.00106717     -0.0610657      
-0.00109572     0.0589028       0               0               0               
0               222031          49587.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               21              1               
450.834         0               22.5665         2.63295         80713.2         
60.6699         86.4557         0.113193        0.663958        -15.7162        
0.639138        -0.179845       -6.21451        -0.729906       0.387038        
937.726         1687.97         -12980.4        776.924         12980.4         
58.1486         85.8145         0.385133        0.107667        184.867         
7275.34         2.3746          1.99177         214.053         1.18759         
-1.73708        -84.7802        0               0               -33.7954        
45.549          46.0226         0               1.06567         -1.59229        
-84.9193        -43.2558        6236.63         0.000294752     0               
-0.00017504     13.1453         -6.29619        0.00703408      -0.00370521     
85.8277         58.2299         0.0797636       4.51333         -2.24021        
5037.61         -2.24021        4.51333         2.00075         -2517.86        
0               1742.65         0               0.69483         191.648         
27.0363         0.99926         6.3923          0               0               
0.0175177       -0.720202       -0.196497       0.178979        -0.73772        
-0.214015       0.702685        0               0               0               
0               240631          6235.88         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.115964       0.223629        0               0               21              1               
453.341         2               25.0735         2.8041          66817           
177.182         87.365          4.94657         4.601           -111.144        
-1.66278        -4.29063        -192.726        8.08725         10.9605         
1000.01         1816.17         -14986.2        827.424         14986.2         
78.1587         86.2149         -0.975871       2.2455          179.853         
7416.42         2.35956         1.96419         216.059         0.837679        
-1.33415        -66.0538        0               0               -24.7114        
36.0198         38.7918         0               0.937227        -1.41141        
-65.9671        -33.6892        7.51244         -0.194955       0               
1.99883         10.221          14.385          2.62227         5.77997         
86.2248         78.2898         5.3248          -17.0789        -34.8299        
-400.11         -242.66         -118.989        3.3781          118.442         
0               1742.65         0               0.533659        161.686         
19.7691         0.99926         6.3923          0               0               
0.00832809      0.65583         -4.31611        4.30778         0.647501        
-4.32444        -0.664158       7.40881         -7.40881        0.00199194      
0               240631          7.79975         -179.735        -82.7719        
0               0               0               0               0               
0               0               0               0               0               
-0.115964       0.223629        0               0               21              1               
433.289         0               5.00147         1.37646         118652          
55.0025         77.9557         -0.0485694      0.336516        -0.0728963      
0.336516        -0.00042814     -0.125596       -0.131921       -2.3317e-005    
135.308         193.246         -1038.26        462.988         1038.26         
55.0018         77.6194         0.24056         0.000308245     238.73          
31764.4         2.61241         2.47489         289.956         0.390139        
-1.2526         -106.006        0               0               -146.402        
49.7435         50              0               0.189922        -1.05382        
-106.179        -53.6164        49552.2         0               0               
0               0               0               0               0               
77.6335         55.0888         0.000810285     -1.63897        0.687547        
0               0.687547        -1.63897        0               0               
61.0596         13839.9         0               0.50104         225.61          
117.122         0.999259        6.39219         0               0               
-0.0010157      -0.059977       -3.32104e-005   0.00104891      -0.0589613      
0.000982487     0.0609927       0               0               0               
0               222031          49551.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               22              1               
450.832         0               22.5445         2.63571         80885.2         
60.3042         86.4527         0.000810285     0.70101         -13.7861        
0.680817        -0.167046       -6.0926         -0.629689       0.379129        
932.759         1673.52         -12980.2        777.737         12980.2         
57.9928         85.7701         0.410611        0.100248        184.911         
7275.32         2.37473         1.99201         214.036         1.18652         
-1.73721        -84.8961        0               0               -33.7885        
45.6016         46.1027         0               1.06067         -1.58888        
-85.039         -43.3139        6237.59         0.000217888     0               
-0.000175296    12.9911         -6.31224        0.00815422      -0.00285362     
85.7827         58.3051         0.081451        5.08165         -1.80099        
5039            -1.80099        5.08165         2.00075         -2518.56        
0               1782.07         0               0.694884        191.834         
27.0308         0.999259        6.39219         0               0               
0.0159313       -0.771861       -0.182524       0.166593        -0.787792       
-0.198455       0.75593         0               0               0               
0               240631          6236.84         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.116096       0.221618        0               0               22              1               
453.339         2               25.0515         2.8044          66823.7         
107.24          83.0614         -2.4667         3.56277         -143.851        
-2.87819        -2.10074        11.7924         1.13722         -3.22385        
996.844         1808.45         -14986.9        827.512         14986.9         
79.1044         85.2889         -1.54078        1.17131         179.897         
7416.47         2.35969         1.96443         216.041         1.00247         
-1.50436        -65.8864        0               0               -24.7049        
36.6213         38.7856         0               0.828986        -1.30021        
-66.0866        -33.6934        3.29707         1.04197         0               
-1.17194        18.2187         1.53094         1.3507          -2.46707        
85.2931         79.4074         -2.3457         19.2021         -33.6987        
1991.54         -501.097        285.534         3.3781          -589.544        
0               1782.07         0               0.601745        161.418         
19.7639         0.999259        6.39219         0               0               
0.524621        2.81138         -1.27513        0.750508        2.28676         
-1.79975        -3.336          3.23013         -0.689007       -3.15579        
0               240631          3.23027         -179.696        -82.4704        
0               0               0               0               0               
0               0               0               0               0               
-0.116096       0.221618        0               0               22              1               
433.299         0               5.00147         1.37646         118652          
55.0006         77.956          -0.0188691      0.336567        -0.0242538      
0.336567        -0.000142471    0.0274157       -0.131871       -3.31637e-005   
135.309         193.243         -1038.26        462.988         1038.26         
55.0004         77.6197         0.240596        0.000102069     238.73          
31764.4         2.61241         2.47489         289.956         0.390154        
-1.25261        -106.006        0               0               -146.402        
49.7434         50              0               0.18992         -1.05382        
-106.179        -53.6163        49534.5         0               0               
0               0               0               0               0               
77.6246         55.0298         -0.000810285    -1.67199        0.705222        
0               0.705222        -1.67199        0               0               
61.0546         13875.9         0               0.501045        225.61          
117.122         0.99926         6.39229         0               0               
0.00340583      -0.059989       -1.29631e-005   -0.00339286     -0.0633948      
-0.00341879     0.0565831       0               0               0               
0               222031          49534.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               23              1               
450.838         0               22.5405         2.6338          80894.1         
60.4192         86.489          0.000810285     0.741991        -13.0871        
0.722721        -0.168006       -6.24602        -0.570289       0.387675        
930.665         1678.16         -12970.3        777.175         12970.3         
58.0883         85.7645         0.435591        0.100889        184.919         
7274.51         2.37476         1.99205         214.032         1.18742         
-1.73791        -84.9582        0               0               -33.8432        
45.5802         46.1106         0               1.05844         -1.58684        
-85.104         -43.3454        6237.65         0.000164884     0               
-0.000202002    12.9478         -6.32914        0.00818245      -0.00301188     
85.7656         58.2165         0.0846664       5.0928          -1.88268        
5037.46         -1.88268        5.0928          2.00075         -2517.79        
0               1825.88         0               0.695164        191.933         
27.0746         0.99926         6.39229         0               0               
0.0158509       -0.822093       -0.18319        0.167339        -0.837944       
-0.199041       0.806242        0               0               0               
0               240631          6236.9          0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.116349       0.221361        0               0               23              1               
453.346         2               25.0485         2.80423         66924.2         
93.8465         83.0407         -2.86706        2.81851         -151.944        
-2.48775        -1.32522        44.193          0.893285        -6.42072        
996.034         1812.5          -14976.6        827.465         14976.6         
76.1378         85.2252         -1.32112        0.761815        179.903         
7415.85         2.35971         1.96447         216.039         1.06178         
-1.56572        -65.9291        0               0               -24.7449        
37.1313         38.843          0               0.863432        -1.33621        
-66.1553        -33.7457        4.11601         1.21831         0               
-1.5765         18.7247         -1.74537        1.39583         -3.50266        
85.2244         76.2372         -2.86701        15.6393         -35.5555        
367.285         -131.335        57.7687         3.37822         -108.721        
0               1825.88         0               0.626287        161.487         
19.796          0.99926         6.39229         0               0               
0.432865        2.52603         -0.508274       0.0754094       2.09316         
-0.941139       -2.95889        4.12221         -1.08007        -3.97819        
0               240631          4.20614         -179.61         -82.4668        
0               0               0               0               0               
0               0               0               0               0               
-0.116349       0.221361        0               0               23              1               
433.289         0               5.00147         1.37646         118652          
54.9999         77.9552         -0.0392913      0.336417        -0.0397336      
0.336417        -0.000233298    0.0899896       -0.132008       -0.000121211    
135.314         193.248         -1038.26        462.988         1038.26         
54.9999         77.619          0.240489        0.000165866     238.73          
31764.4         2.61241         2.47489         289.956         0.390149        
-1.25261        -106.006        0               0               -146.402        
49.7436         50              0               0.189927        -1.05382        
-106.179        -53.6164        49552.2         0               0               
0               0               0               0               0               
77.6425         55.097          -0.000810285    -1.66128        0.57984         
0               0.57984         -1.66128        0               0               
61.0596         13853           0               0.501044        225.61          
117.122         0.99926         6.39226         0               0               
0.00185918      -0.059962       -2.60723e-005   -0.00183311     -0.0618212      
-0.00188525     0.0581028       0               0               0               
0               222031          49551.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               24              1               
450.831         0               22.5435         2.63638         80900.9         
59.6243         86.4828         0.209349        0.707249        -7.31293        
0.701496        -0.0900224      -4.93242        -0.651616       0.304236        
944.119         1676.19         -12982.2        777.935         12982.2         
58.3413         85.7817         0.422654        0.0537786       184.913         
7275.49         2.37474         1.99202         214.035         1.1922          
-1.74279        -84.8893        0               0               -33.7767        
45.6038         46.1095         0               1.05878         -1.58734        
-85.0396        -43.3135        6237.82         0.000436565     0               
-8.9824e-005    12.9229         -6.37865        0.00752829      -0.00293381     
85.8089         58.5797         0.0799302       4.74858         -1.84667        
5039.45         -1.84667        4.74858         2.00075         -2518.78        
0               1789.54         0               0.697118        191.823         
27.0214         0.99926         6.39226         0               0               
0.00761971      -0.799047       -0.101166       0.093546        -0.806666       
-0.108785       0.791427        0               0               0               
0               240631          6237.07         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.11613        0.221497        0               0               24              1               
453.338         2               25.0505         2.79908         66546.9         
156.892         83.0954         0.000810285     6.49503         -145.617        
-5.36753        -3.66256        -72.6732        -6.06425        6.90505         
1001.26         1806.41         -14989.2        825.939         14989.2         
89.3619         86.0781         -2.85839        2.03161         179.899         
7416.6          2.3597          1.96444         216.04          0.886992        
-1.38322        -65.8356        0               0               -24.7088        
34.673          38.6359         0               0.61391         -1.07552        
-66.1408        -33.6082        1.55608         -2.4523         0               
0.0712392       9.95644         9.77842         -1.52541        -0.342649       
86.0926         89.7409         0.000810285     37.6916         8.4897          
-1033.81        37.1667         165.009         3.3781          306.032         
0               1789.54         0               0.55329         161.337         
19.7671         0.99926         6.39226         0               0               
0.52593         5.56325         -2.50971        1.98378         5.03732         
-3.03564        -6.08918        1.57412         0.947656        1.2569          
0               240631          1.74312         -179.985        -82.7097        
0               0               0               0               0               
0               0               0               0               0               
-0.11613        0.221497        0               0               24              1               
433.289         0               5.00147         1.37646         118652          
54.9972         77.9555         0.0293067       0.336471        0.053664        
0.33647         0.000315141     -0.134589       -0.131955       -1.76048e-005   
135.316         193.243         -1038.26        462.988         1038.26         
54.9979         77.6192         0.240527        -0.000227135    238.73          
31764.4         2.61241         2.47489         289.956         0.390145        
-1.25261        -106.006        0               0               -146.402        
49.7435         50              0               0.189924        -1.05382        
-106.179        -53.6164        49552.2         0               0               
0               0               0               0               0               
77.6109         54.9438         -0.000810285    -1.58642        0.836072        
0               0.836072        -1.58642        0               0               
61.0596         13849.5         0               0.501042        225.61          
117.122         0.999259        6.39223         0               0               
-0.000299287    -0.0599741      2.34143e-005    0.000275872     -0.0596749      
0.000322701     0.0602734       0               0               0               
0               222031          49551.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               25              1               
450.833         0               22.5455         2.63483         80856.6         
61.6625         86.434          0.360244        0.734769        -21.1412        
0.68532         -0.265001       -7.77245        -0.559179       0.486252        
910.129         1671.4          -12978.2        777.477         12978.2         
57.9983         85.7433         0.413606        0.159313        184.909         
7275.16         2.37473         1.992           214.036         1.1793          
-1.73006        -84.8965        0               0               -33.8006        
45.5643         46.0891         0               1.06081         -1.58879        
-85.0321        -43.3105        6237.67         0.000392569     0               
-0.000166151    13.0585         -6.29785        0.00688351      -0.00408928     
85.7388         57.8272         0.0880668       4.43092         -2.43789        
5038.24         -2.43789        4.43092         2.00075         -2518.17        
0               1795.85         0               0.692024        191.834         
27.0405         0.999259        6.39223         0               0               
0.026306        -0.774397       -0.285983       0.259677        -0.800703       
-0.312289       0.748091        0               0               0               
0               240631          6236.91         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.117367       0.221331        0               0               25              1               
453.341         2               25.0535         2.80033         66654.6         
33.5017         77.2001         -0.000810285    7.76922         162.362         
-7.40813        2.34757         54.8145         -12.3601        -12.089         
989.268         1808.74         -14984.6        826.305         14984.6         
56.375          84.196          -3.9221         -1.3273         179.893         
7416.33         2.35968         1.96441         216.043         0.922419        
-1.46162        -65.8518        0               0               -24.7242        
33.9632         38.6971         0               0.438453        -0.892501       
-66.4107        -33.6516        10.7801         -1.62235        0               
-0.254917       10.7071         -13.8246        -7.01059        -3.81029        
84.194          56.2641         -0.000810285    -30.8287        -18.55          
44.5689         -18.55          -30.8287        3.37822         -13.193         
0               1795.85         0               0.584648        161.363         
19.7794         0.999259        6.39223         0               0               
-0.395181       7.72749         1.4619          -1.06672        8.12267         
1.85708         -7.33231        10.7775         0.0791125       -10.7772        
-6.93889e-018   240631          10.7738         -178.904        -82.4172        
0               0               0               0               0               
0               0               0               0               0               
-0.117367       0.221331        0               0               25              1               
433.309         0               5.00147         1.37646         118652          
55.0025         77.9555         -0.0420332      0.336485        -0.0635017      
0.336485        -0.000372929    0.0253437       -0.131937       -5.43835e-005   
135.309         193.248         -1038.26        462.988         1038.26         
55.0019         77.6193         0.240539        0.000266493     238.73          
31764.4         2.61241         2.47489         289.956         0.390142        
-1.2526         -106.006        0               0               -146.402        
49.7435         50              0               0.189924        -1.05382        
-106.179        -53.6164        49516.8         0               0               
0               0               0               0               0               
77.6213         55.1134         -0.000810285    -1.56624        0.601998        
0               0.601998        -1.56624        0               0               
61.0495         13885.7         0               0.501041        225.61          
117.122         0.999259        6.39221         0               0               
0.0034388       -0.059969       -3.78803e-005   -0.00340092     -0.0634078      
-0.00347668     0.0565302       0               0               0               
0               222031          49516.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               26              1               
450.831         0               22.5235         2.63812         81040.3         
59.6324         86.5011         0.000810285     0.740274        -7.58977        
0.733789        -0.0977722      -5.10581        -0.566215       0.317139        
934.221         1661.34         -12979.6        778.447         12979.6         
58.2757         85.7672         0.442577        0.0585853       184.953         
7275.28         2.37486         1.99224         214.019         1.19013         
-1.74168        -84.9987        0               0               -33.7841        
45.6444         46.1745         0               1.05504         -1.58479        
-85.1504        -43.3676        6237.54         -3.94378e-005   0               
-0.000225944    12.8088         -6.32731        0.00701913      -0.00268076     
85.7673         58.5328         0.0816754       4.4677          -1.7125         
5040.28         -1.7125         4.4677          2.00075         -2519.19        
0               1827.35         0               0.696674        191.998         
27.0273         0.999259        6.39221         0               0               
0.00827333      -0.838527       -0.109193       0.10092         -0.846801       
-0.117466       0.830254        0               0               0               
0               240631          6236.79         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.115538       0.219283        0               0               26              1               
453.339         2               25.0315         2.79861         66541.1         
108.424         78.0691         -2.01857        7.4196          -164.742        
-7.16083        -1.9475         18.5964         -12.8494        -4.62227        
996.059         1800.82         -14987.6        825.798         14987.6         
83.931          84.6903         -3.73519        1.15959         179.937         
7416.51         2.35981         1.96465         216.025         0.989702        
-1.50592        -65.7235        0               0               -24.7136        
34.1217         38.6254         0               0.459592        -0.91394        
-66.3134        -33.6137        8.07171         -1.71353        0               
-1.57685        17.6963         -0.909381       -4.90756        -5.71543        
84.6856         84.0938         -2.01097        25.8029         28.7426         
-1274.15        742.637         666.682         3.37822         377.167         
0               1827.35         0               0.602368        161.158         
19.7709         0.999259        6.39221         0               0               
0.39086         7.98635         -0.427893       0.037033        7.59549         
-0.818753       -8.37721        8.28485         7.27427         -3.96533        
0               240631          8.04267         -179.808        -82.2673        
0               0               0               0               0               
0               0               0               0               0               
-0.115538       0.219283        0               0               26              1               
433.299         0               5.00147         1.37646         118653          
54.9957         77.9555         0.16097         0.336478        0.211841        
0.336476        0.00124406      -0.123685       -0.131952       0.000203826     
135.316         193.244         -1038.26        462.989         1038.26         
54.9971         77.6192         0.240536        -0.000894588    238.73          
31764.4         2.61241         2.47489         289.956         0.390095        
-1.25257        -106.007        0               0               -146.402        
49.7435         50              0               0.189926        -1.05382        
-106.179        -53.6166        49534.5         0               0               
0               0               0               0               0               
77.6286         54.8248         0.000810285     -1.67034        0.726748        
0               0.726748        -1.67034        0               0               
61.0546         13852.9         0               0.501028        225.611         
117.122         0.999256        6.39193         0               0               
-0.000989325    -0.0599647      9.99935e-005    0.000889332     -0.0589754      
0.00108932      0.0609541       0               0               0               
0               222031          49534.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               27              1               
450.839         0               22.5415         2.6335          80888.9         
61.4776         86.4416         1.08056         0.710573        -15.2376        
0.685595        -0.18675        -6.48162        -0.609256       0.402842        
921.402         1683.59         -12969.2        777.083         12969.2         
58.7663         85.756          0.413504        0.112131        184.917         
7274.42         2.37475         1.99204         214.033         1.18614         
-1.73663        -84.9621        0               0               -33.8496        
45.601          46.109          0               1.06136         -1.58938        
-85.1039        -43.3466        6238.12         0.000678145     0               
-8.02374e-005   13.0392         -6.43199        0.00684129      -0.00433569     
85.7673         58.1536         0.0837582       4.41161         -2.57291        
5037.04         -2.57291        4.41161         2.00075         -2517.57        
0               1803.59         0               0.694652        191.939         
27.0797         0.999256        6.39193         0               0               
0.0179511       -0.777006       -0.203314       0.185363        -0.794957       
-0.221265       0.759055        0               0               0               
0               240631          6237.37         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.118409       0.22209         0               0               27              1               
453.347         2               25.0495         2.80861         67137.3         
34.126          83.1297         -1.96383        3.36313         135.134         
-2.385          2.37185         111.562         -1.01995        -13.7427        
994.104         1816.91         -14976.2        828.754         14976.2         
61.4103         85.1152         -1.29578        -1.22325        179.901         
7415.82         2.3597          1.96446         216.04          0.979471        
-1.48293        -66.1419        0               0               -24.7359        
36.9092         38.9577         0               0.870535        -1.34516        
-66.2744        -33.8098        7.80958         -0.27644        0               
-2.05064        11.3534         -14.7136        -1.46577        -6.58813        
85.1297         60.8992         -2.42155        6.72115         38.3735         
-197.062        136.06          23.831          3.37822         58.3332         
0               1803.59         0               0.593171        161.827         
19.7887         0.999256        6.39193         0               0               
-0.17094        2.19338         2.7582          -2.58726        2.36432         
2.92914         -2.02244        7.77905         -5.03544        -5.92941        
0               240631          7.99251         -179.202        -82.5753        
0               0               0               0               0               
0               0               0               0               0               
-0.118409       0.22209         0               0               27              1               
433.299         0               5.00147         1.37646         118652          
55.0019         77.9552         -0.025728       0.336429        -0.0426463      
0.336429        -0.000250409    0.124305        -0.131992       3.39552e-006    
135.311         193.249         -1038.26        462.988         1038.26         
55.0014         77.619          0.240495        0.000178172     238.73          
31764.4         2.61241         2.47489         289.956         0.390148        
-1.25261        -106.006        0               0               -146.402        
49.7436         50              0               0.189926        -1.05382        
-106.179        -53.6164        49534.5         0               0               
0               0               0               0               0               
77.6138         54.9939         -0.000810285    -1.67086        0.674281        
0               0.674281        -1.67086        0               0               
61.0546         13840.3         0               0.501043        225.61          
117.122         0.99926         6.39226         0               0               
0.00103168      -0.0599715      -2.69639e-005   -0.00100472     -0.0610032      
-0.00105864     0.0589398       0               0               0               
0               222031          49534.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               28              1               
450.837         0               22.5395         2.63418         80901.2         
60.4924         86.4711         0.000810285     0.696279        -13.3861        
0.677365        -0.161193       -6.0282         -0.64332        0.37654         
930.87          1675.68         -12971.5        777.285         12971.5         
58.2467         85.7922         0.408563        0.0967053       184.921         
7274.61         2.37476         1.99207         214.032         1.18772         
-1.73827        -84.9556        0               0               -33.8358        
45.6154         46.1132         0               1.06158         -1.58966        
-85.0987        -43.3442        6237.7          0.000593661     0               
-5.11572e-005   12.8761         -6.3304         0.00636102      -0.00350373     
85.7848         58.2796         0.0817769       4.1356          -2.13752        
5037.87         -2.13752        4.1356          2.00075         -2517.99        
0               1789.6          0               0.695309        191.929         
27.0687         0.99926         6.39226         0               0               
0.0152788       -0.767664       -0.17645        0.161172        -0.782943       
-0.191729       0.752385        0               0               0               
0               240631          6236.95         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.115684       0.221423        0               0               28              1               
453.345         2               25.0475         2.80341         66870.9         
95.8623         82.3553         -2.68713        3.39132         -154.847        
-3.0704         -1.44072        38.9429         -0.533579       -6.21132        
995.934         1811.46         -14977.9        827.221         14977.9         
77.0184         85.0868         -1.61879        0.832735        179.905         
7415.93         2.35972         1.96448         216.038         1.05336         
-1.5567         -65.9011        0               0               -24.7417        
36.7529         38.8134         0               0.812409        -1.28332        
-66.1719        -33.7276        4.11909         1.0699          0               
-1.51419        18.9306         -1.55339        0.981344        -3.56067        
85.0794         77.0018         -2.72564        11.3429         -37.119         
659.054         -239.46         73.1747         3.37822         -195.089        
0               1789.6          0               0.622679        161.442         
19.7933         0.99926         6.39226         0               0               
0.433824        3.26391         -0.512089       0.0782651       2.83009         
-0.945913       -3.69774        4.11263         -0.553771       -4.07518        
0               240631          4.1521          -179.623        -82.4188        
0               0               0               0               0               
0               0               0               0               0               
-0.115684       0.221423        0               0               28              1               
433.309         0               5.00147         1.37646         118652          
55.002          77.9555         -0.031542       0.336472        -0.0502068      
0.336472        -0.00029484     -0.0941207      -0.131956       -7.68389e-006   
